timestamp,date,time,time_period,location,price,last4ccnum,loyaltynum
9/1/2014 20:29,9/1/2014,20:29:00,6pm to 8:59pm,Guy's Gyros,23.34,7253,NA
9/1/2014 20:38,9/1/2014,20:38:00,6pm to 8:59pm,Katerina's Cafe,30.69,2418,NA
9/1/2014 20:38,9/1/2014,20:38:00,6pm to 8:59pm,Guy's Gyros,8.23,5368,L2247
9/1/2014 20:38,9/1/2014,20:38:00,6pm to 8:59pm,Guy's Gyros,8.23,5368,L6119
9/1/2014 20:39,9/1/2014,20:39:00,6pm to 8:59pm,Guy's Gyros,35.05,7384,L3800
9/1/2014 20:41,9/1/2014,20:41:00,6pm to 8:59pm,Hippokampos,9.13,2463,L6886
9/1/2014 20:45,9/1/2014,20:45:00,6pm to 8:59pm,Frydos Autosupply n' More,276.75,3853,L1485
9/1/2014 21:01,9/1/2014,21:01:00,9pm to 11:59pm,Hippokampos,24.96,6895,L3366
9/1/2014 21:09,9/1/2014,21:09:00,9pm to 11:59pm,Guy's Gyros,31.31,4434,L2169
9/1/2014 21:12,9/1/2014,21:12:00,9pm to 11:59pm,Hippokampos,23.66,8156,L5224
9/1/2014 21:13,9/1/2014,21:13:00,9pm to 11:59pm,Shoppers' Delight,258.43,2681,L1107
9/1/2014 21:18,9/1/2014,21:18:00,9pm to 11:59pm,Katerina's Cafe,8.57,1310,L8012
9/1/2014 21:27,9/1/2014,21:27:00,9pm to 11:59pm,Albert's Fine Clothing,229.98,8332,L2070
9/1/2014 21:38,9/1/2014,21:38:00,9pm to 11:59pm,Hippokampos,10.12,9635,L3191
10/1/2014 7:34,10/1/2014,7:34:00,6am to 8:59am,Hallowed Grounds,16.75,8129,L8328
10/1/2014 7:35,10/1/2014,7:35:00,6am to 8:59am,Brew've Been Served,15.85,6816,L8148
10/1/2014 7:40,10/1/2014,7:40:00,6am to 8:59am,Coffee Cameleon,8.51,7253,L1682
10/1/2014 7:41,10/1/2014,7:41:00,6am to 8:59am,Hallowed Grounds,12.03,1874,L4424
10/1/2014 7:41,10/1/2014,7:41:00,6am to 8:59am,Hallowed Grounds,8.34,9617,L5553
10/1/2014 7:41,10/1/2014,7:41:00,6am to 8:59am,Hallowed Grounds,11.49,1310,L8012
10/1/2014 7:45,10/1/2014,7:45:00,6am to 8:59am,Brew've Been Served,5.01,3484,L2490
10/1/2014 7:45,10/1/2014,7:45:00,6am to 8:59am,Hallowed Grounds,11.38,3492,NA
10/1/2014 7:46,10/1/2014,7:46:00,6am to 8:59am,Hallowed Grounds,17.63,2681,L1107
10/1/2014 7:47,10/1/2014,7:47:00,6am to 8:59am,Brew've Been Served,44.88,4948,NA
10/1/2014 7:47,10/1/2014,7:47:00,6am to 8:59am,Coffee Cameleon,11.54,5921,L3295
10/1/2014 7:48,10/1/2014,7:48:00,6am to 8:59am,Brew've Been Served,13.32,9405,L3259
10/1/2014 7:49,10/1/2014,7:49:00,6am to 8:59am,Hallowed Grounds,10.34,7889,L6119
10/1/2014 7:49,10/1/2014,7:49:00,6am to 8:59am,Brew've Been Served,89.93,9683,NA
10/1/2014 7:50,10/1/2014,7:50:00,6am to 8:59am,Hallowed Grounds,10.76,7108,L6544
10/1/2014 7:51,10/1/2014,7:51:00,6am to 8:59am,Brew've Been Served,12.77,5407,NA
10/1/2014 7:54,10/1/2014,7:54:00,6am to 8:59am,Brew've Been Served,83.44,7384,NA
10/1/2014 7:54,10/1/2014,7:54:00,6am to 8:59am,Coffee Cameleon,9.69,2418,L9018
10/1/2014 7:55,10/1/2014,7:55:00,6am to 8:59am,Brew've Been Served,85.91,5368,NA
10/1/2014 7:56,10/1/2014,7:56:00,6am to 8:59am,Brew've Been Served,97.25,4795,NA
10/1/2014 7:56,10/1/2014,7:56:00,6am to 8:59am,Brew've Been Served,90.72,7354,NA
10/1/2014 7:59,10/1/2014,7:59:00,6am to 8:59am,Abila Airport,4039.36,9614,NA
10/1/2014 8:01,10/1/2014,8:01:00,6am to 8:59am,Brew've Been Served,5.89,1286,L3572
10/1/2014 8:01,10/1/2014,8:01:00,6am to 8:59am,Brew've Been Served,5.31,6901,L9363
10/1/2014 8:06,10/1/2014,8:06:00,6am to 8:59am,Hallowed Grounds,9.34,6691,L6267
10/1/2014 8:09,10/1/2014,8:09:00,6am to 8:59am,Brew've Been Served,14.45,3853,L1485
10/1/2014 8:09,10/1/2014,8:09:00,6am to 8:59am,Brew've Been Served,3.03,7819,L5259
10/1/2014 8:11,10/1/2014,8:11:00,6am to 8:59am,Coffee Cameleon,13.25,2142,NA
10/1/2014 8:17,10/1/2014,8:17:00,6am to 8:59am,Brew've Been Served,8.47,8202,NA
10/1/2014 8:17,10/1/2014,8:17:00,6am to 8:59am,Brew've Been Served,12.64,4434,L2169
10/1/2014 8:20,10/1/2014,8:20:00,6am to 8:59am,Brew've Been Served,14.36,8411,L6110
10/1/2014 9:09,10/1/2014,9:09:00,9am to 11:59am,Carlyle Chemical Inc.,227.81,9614,L5924
10/1/2014 9:30,10/1/2014,9:30:00,9am to 11:59am,Kronos Mart,203.91,7688,NA
10/1/2014 10:00,10/1/2014,10:00:00,9am to 11:59am,Nationwide Refinery,1552.82,9735,L9633
10/1/2014 10:40,10/1/2014,10:40:00,9am to 11:59am,Nationwide Refinery,2302.73,9614,NA
10/1/2014 11:49,10/1/2014,11:49:00,9am to 11:59am,Stewart & Sons Fabrication,4074.1,9735,L9633
10/1/2014 12:00,10/1/2014,12:00:00,12pm to 2:59pm,Bean There Done That,15.39,1415,L7783
10/1/2014 12:00,10/1/2014,12:00:00,12pm to 2:59pm,Bean There Done That,3.92,9635,L3191
10/1/2014 12:00,10/1/2014,12:00:00,12pm to 2:59pm,Brewed Awakenings,13.82,7688,L4164
10/1/2014 12:00,10/1/2014,12:00:00,12pm to 2:59pm,Jack's Magical Beans,15.69,6899,L6267
10/1/2014 12:00,10/1/2014,12:00:00,12pm to 2:59pm,Brewed Awakenings,6.17,2540,L5947
10/1/2014 12:00,10/1/2014,12:00:00,12pm to 2:59pm,Bean There Done That,13.41,1877,L3014
10/1/2014 12:00,10/1/2014,12:00:00,12pm to 2:59pm,Brewed Awakenings,13.9,8332,L2070
10/1/2014 12:00,10/1/2014,12:00:00,12pm to 2:59pm,Bean There Done That,18.67,1321,L4149
10/1/2014 12:00,10/1/2014,12:00:00,12pm to 2:59pm,Bean There Done That,9.3,6895,L3366
10/1/2014 12:00,10/1/2014,12:00:00,12pm to 2:59pm,Jack's Magical Beans,16.29,9241,L3288
10/1/2014 12:00,10/1/2014,12:00:00,12pm to 2:59pm,Jack's Magical Beans,5.46,8156,L5224
10/1/2014 12:00,10/1/2014,12:00:00,12pm to 2:59pm,Jack's Magical Beans,8.22,2463,NA
10/1/2014 12:10,10/1/2014,12:10:00,12pm to 2:59pm,Stewart & Sons Fabrication,4195.49,9614,L5924
10/1/2014 13:08,10/1/2014,13:08:00,12pm to 2:59pm,Chostus Hotel,133.25,9683,NA
10/1/2014 13:11,10/1/2014,13:11:00,12pm to 2:59pm,Chostus Hotel,197.41,2540,NA
10/1/2014 13:12,10/1/2014,13:12:00,12pm to 2:59pm,Guy's Gyros,36.44,8156,L5224
10/1/2014 13:16,10/1/2014,13:16:00,12pm to 2:59pm,Ouzeri Elian,30.71,9551,NA
10/1/2014 13:20,10/1/2014,13:20:00,12pm to 2:59pm,Hippokampos,79.26,4795,NA
10/1/2014 13:25,10/1/2014,13:25:00,12pm to 2:59pm,Guy's Gyros,26.76,6816,L8148
10/1/2014 13:27,10/1/2014,13:27:00,12pm to 2:59pm,Guy's Gyros,15.93,7253,L1682
10/1/2014 13:29,10/1/2014,13:29:00,12pm to 2:59pm,Abila Zacharo,113.33,6899,NA
10/1/2014 13:30,10/1/2014,13:30:00,12pm to 2:59pm,Katerina's Cafe,34.76,7688,L4164
10/1/2014 13:30,10/1/2014,13:30:00,12pm to 2:59pm,Kalami Kafenion,35.69,3484,L2490
10/1/2014 13:35,10/1/2014,13:35:00,12pm to 2:59pm,Gelatogalore,26.15,1415,L7783
10/1/2014 13:35,10/1/2014,13:35:00,12pm to 2:59pm,Ouzeri Elian,35.24,3853,L1485
10/1/2014 13:35,10/1/2014,13:35:00,12pm to 2:59pm,Kalami Kafenion,101.5,9241,L3288
10/1/2014 13:36,10/1/2014,13:36:00,12pm to 2:59pm,Abila Zacharo,36.73,1310,L8012
10/1/2014 13:36,10/1/2014,13:36:00,12pm to 2:59pm,Katerina's Cafe,25.36,7354,L9254
10/1/2014 13:38,10/1/2014,13:38:00,12pm to 2:59pm,Guy's Gyros,26.68,7384,L3800
10/1/2014 13:38,10/1/2014,13:38:00,12pm to 2:59pm,Katerina's Cafe,21.22,2418,L9018
10/1/2014 13:40,10/1/2014,13:40:00,12pm to 2:59pm,Hippokampos,32.01,2463,L6886
10/1/2014 13:44,10/1/2014,13:44:00,12pm to 2:59pm,Guy's Gyros,38.15,8411,L6110
10/1/2014 13:44,10/1/2014,13:44:00,12pm to 2:59pm,Ouzeri Elian,20.46,9405,L3259
10/1/2014 13:45,10/1/2014,13:45:00,12pm to 2:59pm,Kalami Kafenion,27.48,5407,L4034
10/1/2014 13:46,10/1/2014,13:46:00,12pm to 2:59pm,Abila Zacharo,31.34,2681,L1107
10/1/2014 13:47,10/1/2014,13:47:00,12pm to 2:59pm,Guy's Gyros,31.5,9635,L3191
10/1/2014 13:47,10/1/2014,13:47:00,12pm to 2:59pm,Katerina's Cafe,25.62,6895,L3366
10/1/2014 13:47,10/1/2014,13:47:00,12pm to 2:59pm,Katerina's Cafe,24.33,2142,L9637
10/1/2014 13:50,10/1/2014,13:50:00,12pm to 2:59pm,Ouzeri Elian,15.25,1877,L3014
10/1/2014 13:52,10/1/2014,13:52:00,12pm to 2:59pm,Guy's Gyros,31.05,1321,L4149
10/1/2014 13:53,10/1/2014,13:53:00,12pm to 2:59pm,Kalami Kafenion,24.3,4434,L2169
10/1/2014 13:57,10/1/2014,13:57:00,12pm to 2:59pm,Guy's Gyros,16.34,8129,L8328
10/1/2014 13:57,10/1/2014,13:57:00,12pm to 2:59pm,Ouzeri Elian,24.74,5368,L2247
10/1/2014 13:58,10/1/2014,13:58:00,12pm to 2:59pm,Hippokampos,39.89,6901,L9363
10/1/2014 13:59,10/1/2014,13:59:00,12pm to 2:59pm,Abila Zacharo,8.22,1874,L4424
10/1/2014 14:01,10/1/2014,14:01:00,12pm to 2:59pm,Abila Zacharo,16.12,3492,L7814
10/1/2014 14:03,10/1/2014,14:03:00,12pm to 2:59pm,Abila Zacharo,36.38,7819,L5259
10/1/2014 14:07,10/1/2014,14:07:00,12pm to 2:59pm,Hippokampos,11.61,7117,NA
10/1/2014 14:07,10/1/2014,14:07:00,12pm to 2:59pm,Ouzeri Elian,30.93,9617,L5553
10/1/2014 14:08,10/1/2014,14:08:00,12pm to 2:59pm,Katerina's Cafe,77.62,7108,NA
10/1/2014 14:09,10/1/2014,14:09:00,12pm to 2:59pm,Abila Zacharo,9.32,6691,L6267
10/1/2014 14:11,10/1/2014,14:11:00,12pm to 2:59pm,Gelatogalore,32.19,8202,L2343
10/1/2014 14:20,10/1/2014,14:20:00,12pm to 2:59pm,Hippokampos,10.16,4948,NA
10/1/2014 14:41,10/1/2014,14:41:00,12pm to 2:59pm,Octavio's Office Supplies,139.72,4795,L8566
10/1/2014 16:07,10/1/2014,16:07:00,3pm to 5:59pm,Octavio's Office Supplies,64.51,7253,L1682
10/1/2014 18:52,10/1/2014,18:52:00,6pm to 8:59pm,Ouzeri Elian,19.92,6899,L6267
10/1/2014 18:57,10/1/2014,18:57:00,6pm to 8:59pm,Frydos Autosupply n' More,98.39,7889,NA
10/1/2014 19:45,10/1/2014,19:45:00,6pm to 8:59pm,Guy's Gyros,23.61,6816,L8148
10/1/2014 19:46,10/1/2014,19:46:00,6pm to 8:59pm,Hippokampos,48.22,1415,NA
10/1/2014 19:50,10/1/2014,19:50:00,6pm to 8:59pm,Katerina's Cafe,19.57,8129,NA
10/1/2014 19:54,10/1/2014,19:54:00,6pm to 8:59pm,Guy's Gyros,27.78,4795,L8566
10/1/2014 19:56,10/1/2014,19:56:00,6pm to 8:59pm,Hippokampos,19.88,7117,L6417
10/1/2014 19:56,10/1/2014,19:56:00,6pm to 8:59pm,Katerina's Cafe,21.89,5921,L3295
10/1/2014 20:02,10/1/2014,20:02:00,6pm to 8:59pm,Frydos Autosupply n' More,43.65,8202,L2343
10/1/2014 20:08,10/1/2014,20:08:00,6pm to 8:59pm,Katerina's Cafe,15.76,9405,L3259
10/1/2014 20:09,10/1/2014,20:09:00,6pm to 8:59pm,Hippokampos,70.48,7688,NA
10/1/2014 20:09,10/1/2014,20:09:00,6pm to 8:59pm,Katerina's Cafe,8.14,8411,L6110
10/1/2014 20:09,10/1/2014,20:09:00,6pm to 8:59pm,Guy's Gyros,29.81,6901,L9363
10/1/2014 20:11,10/1/2014,20:11:00,6pm to 8:59pm,Albert's Fine Clothing,126.13,6895,L3366
10/1/2014 20:15,10/1/2014,20:15:00,6pm to 8:59pm,Frydos Autosupply n' More,237.08,7384,NA
10/1/2014 20:17,10/1/2014,20:17:00,6pm to 8:59pm,Shoppers' Delight,279.53,7819,L5259
10/1/2014 20:20,10/1/2014,20:20:00,6pm to 8:59pm,Guy's Gyros,35.54,7108,NA
10/1/2014 20:23,10/1/2014,20:23:00,6pm to 8:59pm,Guy's Gyros,37.37,3853,NA
10/1/2014 20:42,10/1/2014,20:42:00,6pm to 8:59pm,Katerina's Cafe,21.28,5407,L4034
10/1/2014 20:50,10/1/2014,20:50:00,6pm to 8:59pm,Hippokampos,17.21,8332,L2070
10/1/2014 21:11,10/1/2014,21:11:00,9pm to 11:59pm,Roberts & Sons,241.2,7354,NA
10/1/2014 21:13,10/1/2014,21:13:00,9pm to 11:59pm,Guy's Gyros,25.81,5368,L2247
10/1/2014 21:17,10/1/2014,21:17:00,9pm to 11:59pm,Hippokampos,27,8156,NA
10/1/2014 21:28,10/1/2014,21:28:00,9pm to 11:59pm,General Grocer,227.28,4434,L2169
10/1/2014 22:21,10/1/2014,22:21:00,9pm to 11:59pm,Hippokampos,79.97,2463,NA
11/1/2014 13:19,11/1/2014,13:19:00,12pm to 2:59pm,Katerina's Cafe,45.22,8156,L5224
11/1/2014 13:23,11/1/2014,13:23:00,12pm to 2:59pm,Katerina's Cafe,45.21,2418,L9018
11/1/2014 13:32,11/1/2014,13:32:00,12pm to 2:59pm,Katerina's Cafe,29.1,6895,L3366
11/1/2014 13:32,11/1/2014,13:32:00,12pm to 2:59pm,Abila Zacharo,54.82,1310,L8012
11/1/2014 13:33,11/1/2014,13:33:00,12pm to 2:59pm,Abila Zacharo,89.54,2540,L5947
11/1/2014 13:35,11/1/2014,13:35:00,12pm to 2:59pm,Gelatogalore,17.31,9617,L5553
11/1/2014 13:36,11/1/2014,13:36:00,12pm to 2:59pm,Hippokampos,103.38,4434,NA
11/1/2014 13:37,11/1/2014,13:37:00,12pm to 2:59pm,Hippokampos,75.62,9551,NA
11/1/2014 13:37,11/1/2014,13:37:00,12pm to 2:59pm,Hippokampos,82.23,6691,NA
11/1/2014 13:40,11/1/2014,13:40:00,12pm to 2:59pm,Ouzeri Elian,19.11,8129,NA
11/1/2014 13:43,11/1/2014,13:43:00,12pm to 2:59pm,Katerina's Cafe,71.65,3484,L2490
11/1/2014 13:47,11/1/2014,13:47:00,12pm to 2:59pm,Hippokampos,31.1,7688,NA
11/1/2014 13:50,11/1/2014,13:50:00,12pm to 2:59pm,Katerina's Cafe,23.45,1321,L4149
11/1/2014 13:51,11/1/2014,13:51:00,12pm to 2:59pm,Abila Zacharo,32.02,7253,NA
11/1/2014 13:59,11/1/2014,13:59:00,12pm to 2:59pm,Gelatogalore,18.74,3853,NA
11/1/2014 14:09,11/1/2014,14:09:00,12pm to 2:59pm,Kalami Kafenion,35.66,7117,L6417
11/1/2014 14:16,11/1/2014,14:16:00,12pm to 2:59pm,Kalami Kafenion,39.36,7108,L6544
11/1/2014 14:17,11/1/2014,14:17:00,12pm to 2:59pm,Katerina's Cafe,26.02,2142,L9637
11/1/2014 14:19,11/1/2014,14:19:00,12pm to 2:59pm,Abila Zacharo,45.2,6901,L9363
11/1/2014 15:15,11/1/2014,15:15:00,3pm to 5:59pm,Shoppers' Delight,157.45,9617,NA
11/1/2014 15:20,11/1/2014,15:20:00,3pm to 5:59pm,Shoppers' Delight,238.52,2418,L9018
11/1/2014 15:31,11/1/2014,15:31:00,3pm to 5:59pm,General Grocer,78.02,8129,L8328
11/1/2014 16:00,11/1/2014,16:00:00,3pm to 5:59pm,Roberts & Sons,256.24,1310,NA
11/1/2014 16:01,11/1/2014,16:01:00,3pm to 5:59pm,Albert's Fine Clothing,211.47,4434,L2169
11/1/2014 16:09,11/1/2014,16:09:00,3pm to 5:59pm,Frydos Autosupply n' More,52.73,7688,L4164
11/1/2014 16:24,11/1/2014,16:24:00,3pm to 5:59pm,Ahaggo Museum,89.32,4795,L8566
11/1/2014 17:16,11/1/2014,17:16:00,3pm to 5:59pm,Ahaggo Museum,52.14,9683,NA
11/1/2014 19:08,11/1/2014,19:08:00,6pm to 8:59pm,Katerina's Cafe,55.67,9617,L5553
11/1/2014 19:17,11/1/2014,19:17:00,6pm to 8:59pm,Kalami Kafenion,23.86,7819,L5259
11/1/2014 19:21,11/1/2014,19:21:00,6pm to 8:59pm,Ouzeri Elian,69.36,6899,L6267
11/1/2014 19:26,11/1/2014,19:26:00,6pm to 8:59pm,Hippokampos,66.21,7688,L4164
11/1/2014 19:27,11/1/2014,19:27:00,6pm to 8:59pm,Albert's Fine Clothing,105.33,8156,L5224
11/1/2014 19:27,11/1/2014,19:27:00,6pm to 8:59pm,Hippokampos,32.63,9683,L7291
11/1/2014 19:29,11/1/2014,19:29:00,6pm to 8:59pm,Hippokampos,63.21,4795,L2070
11/1/2014 19:29,11/1/2014,19:29:00,6pm to 8:59pm,Hippokampos,63.21,4795,L8566
11/1/2014 19:31,11/1/2014,19:31:00,6pm to 8:59pm,Katerina's Cafe,33.18,2142,L9637
11/1/2014 19:32,11/1/2014,19:32:00,6pm to 8:59pm,Katerina's Cafe,20.71,6691,L6267
11/1/2014 19:33,11/1/2014,19:33:00,6pm to 8:59pm,Hippokampos,11.13,1877,NA
11/1/2014 19:34,11/1/2014,19:34:00,6pm to 8:59pm,Guy's Gyros,55.36,6816,NA
11/1/2014 19:40,11/1/2014,19:40:00,6pm to 8:59pm,Katerina's Cafe,57.36,2540,L5947
11/1/2014 19:44,11/1/2014,19:44:00,6pm to 8:59pm,Shoppers' Delight,149.2,9551,NA
11/1/2014 19:45,11/1/2014,19:45:00,6pm to 8:59pm,Hippokampos,63.21,8332,L2070
11/1/2014 19:45,11/1/2014,19:45:00,6pm to 8:59pm,Hippokampos,63.21,8332,L8566
11/1/2014 19:50,11/1/2014,19:50:00,6pm to 8:59pm,Katerina's Cafe,12.55,7889,L6119
11/1/2014 19:51,11/1/2014,19:51:00,6pm to 8:59pm,Katerina's Cafe,45.68,1310,L8012
11/1/2014 19:52,11/1/2014,19:52:00,6pm to 8:59pm,Katerina's Cafe,15.72,8411,NA
11/1/2014 19:53,11/1/2014,19:53:00,6pm to 8:59pm,Hippokampos,67.37,9635,L3191
11/1/2014 19:57,11/1/2014,19:57:00,6pm to 8:59pm,Guy's Gyros,36.2,5368,L2247
11/1/2014 20:00,11/1/2014,20:00:00,6pm to 8:59pm,Katerina's Cafe,25.76,4948,L9406
11/1/2014 20:04,11/1/2014,20:04:00,6pm to 8:59pm,Kalami Kafenion,50.2,1286,L3288
11/1/2014 20:04,11/1/2014,20:04:00,6pm to 8:59pm,Ouzeri Elian,16.69,2681,NA
11/1/2014 20:06,11/1/2014,20:06:00,6pm to 8:59pm,Katerina's Cafe,52.45,8202,L2343
11/1/2014 20:06,11/1/2014,20:06:00,6pm to 8:59pm,Guy's Gyros,33.65,7384,L3800
11/1/2014 20:09,11/1/2014,20:09:00,6pm to 8:59pm,Guy's Gyros,16.33,7354,L9254
11/1/2014 20:13,11/1/2014,20:13:00,6pm to 8:59pm,Frydos Autosupply n' More,211.15,5407,NA
11/1/2014 20:13,11/1/2014,20:13:00,6pm to 8:59pm,Katerina's Cafe,9.78,9405,L3259
11/1/2014 20:22,11/1/2014,20:22:00,6pm to 8:59pm,Frydos Autosupply n' More,236.25,8129,L8328
11/1/2014 20:23,11/1/2014,20:23:00,6pm to 8:59pm,Hippokampos,70.23,1415,L7783
11/1/2014 20:24,11/1/2014,20:24:00,6pm to 8:59pm,Katerina's Cafe,94.68,2418,L9018
11/1/2014 20:26,11/1/2014,20:26:00,6pm to 8:59pm,Frydos Autosupply n' More,261,6901,L9363
11/1/2014 20:27,11/1/2014,20:27:00,6pm to 8:59pm,Hippokampos,69.8,7117,L6417
11/1/2014 20:30,11/1/2014,20:30:00,6pm to 8:59pm,Kalami Kafenion,46.78,7108,NA
11/1/2014 20:46,11/1/2014,20:46:00,6pm to 8:59pm,Katerina's Cafe,57.6,1874,NA
12/1/2014 3:39,12/1/2014,3:39:00,3am to 5:59am,Kronos Mart,277.26,8156,NA
12/1/2014 13:03,12/1/2014,13:03:00,12pm to 2:59pm,Ouzeri Elian,38.55,8332,L2070
12/1/2014 13:17,12/1/2014,13:17:00,12pm to 2:59pm,Ouzeri Elian,98.45,5407,L4034
12/1/2014 13:25,12/1/2014,13:25:00,12pm to 2:59pm,Hippokampos,12.55,2142,L9637
12/1/2014 13:28,12/1/2014,13:28:00,12pm to 2:59pm,Ouzeri Elian,24.72,7819,L5259
12/1/2014 13:30,12/1/2014,13:30:00,12pm to 2:59pm,Ouzeri Elian,72.32,1310,L8012
12/1/2014 13:31,12/1/2014,13:31:00,12pm to 2:59pm,Guy's Gyros,34.74,6901,L9363
12/1/2014 13:32,12/1/2014,13:32:00,12pm to 2:59pm,Ouzeri Elian,117.22,8156,L5224
12/1/2014 13:35,12/1/2014,13:35:00,12pm to 2:59pm,Hippokampos,29.2,7117,L6417
12/1/2014 13:40,12/1/2014,13:40:00,12pm to 2:59pm,Gelatogalore,20.09,1286,NA
12/1/2014 13:45,12/1/2014,13:45:00,12pm to 2:59pm,Abila Zacharo,11.2,9683,L7291
12/1/2014 13:45,12/1/2014,13:45:00,12pm to 2:59pm,Desafio Golf Course,129.33,2463,L6886
12/1/2014 13:52,12/1/2014,13:52:00,12pm to 2:59pm,Kalami Kafenion,54.36,2540,NA
12/1/2014 13:54,12/1/2014,13:54:00,12pm to 2:59pm,Hippokampos,8.54,7889,L6119
12/1/2014 13:55,12/1/2014,13:55:00,12pm to 2:59pm,Kalami Kafenion,14.59,3492,L7814
12/1/2014 14:04,12/1/2014,14:04:00,12pm to 2:59pm,Hippokampos,12.57,1874,L4424
12/1/2014 14:06,12/1/2014,14:06:00,12pm to 2:59pm,Hippokampos,71.99,9551,NA
12/1/2014 14:13,12/1/2014,14:13:00,12pm to 2:59pm,Desafio Golf Course,220.77,7688,NA
12/1/2014 14:14,12/1/2014,14:14:00,12pm to 2:59pm,Desafio Golf Course,198.46,8332,L2070
12/1/2014 14:16,12/1/2014,14:16:00,12pm to 2:59pm,Guy's Gyros,30.47,8129,L8328
12/1/2014 15:10,12/1/2014,15:10:00,3pm to 5:59pm,Shoppers' Delight,135.78,1310,L8012
12/1/2014 15:24,12/1/2014,15:24:00,3pm to 5:59pm,Shoppers' Delight,86.22,1286,L3572
12/1/2014 15:32,12/1/2014,15:32:00,3pm to 5:59pm,Shoppers' Delight,204.37,7819,L5259
12/1/2014 15:46,12/1/2014,15:46:00,3pm to 5:59pm,General Grocer,159.3,7117,L6417
12/1/2014 15:49,12/1/2014,15:49:00,3pm to 5:59pm,Albert's Fine Clothing,195.81,2142,L9637
12/1/2014 16:08,12/1/2014,16:08:00,3pm to 5:59pm,Shoppers' Delight,51.5,3547,L9362
12/1/2014 16:27,12/1/2014,16:27:00,3pm to 5:59pm,Ahaggo Museum,120.2,6901,L9363
12/1/2014 19:18,12/1/2014,19:18:00,6pm to 8:59pm,Katerina's Cafe,12.64,7889,L6119
12/1/2014 19:21,12/1/2014,19:21:00,6pm to 8:59pm,Katerina's Cafe,11.81,7253,L1682
12/1/2014 19:22,12/1/2014,19:22:00,6pm to 8:59pm,Hippokampos,27.15,1321,L4149
12/1/2014 19:26,12/1/2014,19:26:00,6pm to 8:59pm,Guy's Gyros,42.32,7108,L6544
12/1/2014 19:26,12/1/2014,19:26:00,6pm to 8:59pm,Shoppers' Delight,211.03,7384,L3800
12/1/2014 19:29,12/1/2014,19:29:00,6pm to 8:59pm,Hippokampos,66.63,1415,L7783
12/1/2014 19:32,12/1/2014,19:32:00,6pm to 8:59pm,Guy's Gyros,34.41,3853,L1485
12/1/2014 19:35,12/1/2014,19:35:00,6pm to 8:59pm,Hippokampos,49.23,6895,L3366
12/1/2014 19:36,12/1/2014,19:36:00,6pm to 8:59pm,Guy's Gyros,12.32,7354,NA
12/1/2014 19:43,12/1/2014,19:43:00,6pm to 8:59pm,Katerina's Cafe,40.94,5407,L4034
12/1/2014 19:44,12/1/2014,19:44:00,6pm to 8:59pm,Hippokampos,26.79,8332,L2070
12/1/2014 19:47,12/1/2014,19:47:00,6pm to 8:59pm,Katerina's Cafe,17.36,3492,NA
12/1/2014 19:50,12/1/2014,19:50:00,6pm to 8:59pm,Gelatogalore,36.2,1286,L3288
12/1/2014 19:51,12/1/2014,19:51:00,6pm to 8:59pm,Hippokampos,52.21,8156,L5224
12/1/2014 19:52,12/1/2014,19:52:00,6pm to 8:59pm,Frydos Autosupply n' More,88.93,5368,L2247
12/1/2014 19:58,12/1/2014,19:58:00,6pm to 8:59pm,Albert's Fine Clothing,63.36,1877,L3014
12/1/2014 19:59,12/1/2014,19:59:00,6pm to 8:59pm,Ouzeri Elian,55.55,6899,L6267
12/1/2014 20:04,12/1/2014,20:04:00,6pm to 8:59pm,Katerina's Cafe,39.3,8129,L8328
12/1/2014 20:05,12/1/2014,20:05:00,6pm to 8:59pm,Hippokampos,78.21,9635,L3191
12/1/2014 20:11,12/1/2014,20:11:00,6pm to 8:59pm,Katerina's Cafe,67.14,3547,L9362
12/1/2014 20:12,12/1/2014,20:12:00,6pm to 8:59pm,Katerina's Cafe,15.37,9405,L3259
12/1/2014 20:13,12/1/2014,20:13:00,6pm to 8:59pm,Katerina's Cafe,39.55,2142,NA
12/1/2014 20:15,12/1/2014,20:15:00,6pm to 8:59pm,Hippokampos,69.41,2540,NA
12/1/2014 20:17,12/1/2014,20:17:00,6pm to 8:59pm,Katerina's Cafe,16.34,8411,L6110
12/1/2014 20:35,12/1/2014,20:35:00,6pm to 8:59pm,Katerina's Cafe,40.25,4948,L9406
12/1/2014 20:38,12/1/2014,20:38:00,6pm to 8:59pm,Hippokampos,63.32,7688,L4164
12/1/2014 20:43,12/1/2014,20:43:00,6pm to 8:59pm,Frydos Autosupply n' More,161.96,8202,L2343
12/1/2014 20:48,12/1/2014,20:48:00,6pm to 8:59pm,Katerina's Cafe,87.09,1874,NA
13/1/2014 3:00,13/1/2014,3:00:00,3am to 5:59am,Kronos Mart,147.3,5407,NA
13/1/2014 6:04,13/1/2014,6:04:00,6am to 8:59am,Daily Dealz,2.01,9551,NA
13/1/2014 7:32,13/1/2014,7:32:00,6am to 8:59am,Hallowed Grounds,9.16,7889,L6119
13/1/2014 7:36,13/1/2014,7:36:00,6am to 8:59am,Brew've Been Served,16.39,5368,NA
13/1/2014 7:38,13/1/2014,7:38:00,6am to 8:59am,Brew've Been Served,8.04,7384,L3800
13/1/2014 7:40,13/1/2014,7:40:00,6am to 8:59am,Coffee Cameleon,19.93,3547,L9362
13/1/2014 7:40,13/1/2014,7:40:00,6am to 8:59am,Brew've Been Served,8,9683,L7291
